neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day
9,1.32665,103.84312,3,151,3,65,4.99,1,36,2019,8,13
9,1.32774,103.84904,3,137,3,1,0.16,79,342,2019,2,25
5,1.31511,103.85245,3,190,5,1,0.15,79,307,2019,2,7
4,1.31447,103.88923,3,200,7,5,0.44,67,361,2018,11,12
5,1.31459,103.8547,3,187,5,4,0.3,203,364,2018,10,27
13,1.29408,103.8409,2,56,1,2,0.23,1,21,2018,12,15
5,1.31283,103.85834,2,60,18,1,0.79,112,332,2019,7,22
4,1.3141100000000001,103.89199,3,250,3,31,2.4,2,8,2019,7,1
11,1.28306,103.84546999999999,3,200,3,12,0.99,30,43,2019,8,10
4,1.31054,103.87685,3,269,2,2,0.16,203,347,2019,6,16
4,1.31047,103.87613,3,228,2,2,0.15,203,337,2018,9,11
5,1.3107600000000001,103.86036999999999,3,300,2,1,0.08,27,362,2018,8,2
5,1.31053,103.85983,3,200,2,3,0.23,27,365,2018,11,20
4,1.30966,103.87671999999999,3,200,3,5,0.44,67,362,2019,1,22
4,1.31196,103.87674,3,225,25,1,0.57,67,361,2019,7,7
3,1.2770700000000001,103.84808000000001,3,300,4,11,1.01,15,353,2019,6,22
11,1.2818,103.84625,3,300,3,1,0.09,30,27,2018,9,25
11,1.2828899999999999,103.84523,3,137,3,29,2.27,16,78,2019,8,5
17,1.3166200000000001,103.82799999999999,3,181,30,9,0.79,30,77,2019,3,31
9,1.3287,103.84161999999999,3,394,3,1,0.08,78,364,2018,8,15
4,1.3156,103.89135,3,139,30,9,0.68,11,327,2019,7,20
4,1.3132,103.88139,2,60,1,39,3.02,2,147,2019,8,5
17,1.31732,103.82925,3,181,30,8,0.84,30,89,2019,5,19
17,1.31831,103.82829,3,181,30,1,0.09,30,60,2018,9,19
11,1.28367,103.84527,3,150,3,34,2.74,16,41,2019,6,5
4,1.31037,103.87591,3,218,2,5,0.4,203,313,2019,6,9
4,1.30974,103.87791999999999,3,287,7,1,0.08,203,322,2018,8,15
14,1.3012299999999999,103.85161,3,237,3,4,0.48,203,256,2019,4,23
11,1.28195,103.84368,2,118,1,6,0.45,14,357,2019,6,3
11,1.28189,103.84436,2,100,1,11,0.82,14,356,2019,7,15
5,1.3149600000000001,103.84838,2,31,3,23,1.78,1,47,2019,8,14
11,1.28352,103.84501,3,181,3,29,2.2,16,60,2019,7,16
13,1.295,103.8393,3,139,2,2,0.45,3,336,2019,5,13
15,1.28672,103.84751,1,62,2,6,0.53,4,295,2019,7,2
15,1.28878,103.84765,1,75,1,5,0.44,4,323,2019,8,21
15,1.28816,103.8461,1,118,2,4,0.31,4,268,2019,8,9
5,1.3095700000000001,103.86081999999999,2,43,18,1,0.09,112,362,2018,9,18
4,1.314,103.8836,2,42,10,5,0.39,4,2,2018,10,16
14,1.29934,103.85159,3,200,20,21,1.89,141,256,2019,7,23
9,1.31598,103.84505,3,74,30,1,0.14,5,240,2019,1,31
5,1.30037,103.86125,3,364,7,4,0.46,2,354,2019,2,24
9,1.32654,103.84702,3,350,13,2,0.16,114,362,2018,11,4
11,1.2849700000000002,103.84227,2,57,90,1,1.0,112,350,2019,8,13
4,1.31269,103.87959000000001,3,199,10,1,0.09,203,90,2018,10,10
5,1.3138,103.85436999999999,3,131,10,7,0.54,141,337,2019,7,27
5,1.3109899999999999,103.85663000000001,2,50,60,1,0.08,2,0,2018,8,20
4,1.31188,103.87818,3,318,3,2,0.16,114,362,2018,9,28
9,1.31798,103.84356,3,239,1,31,2.45,22,116,2019,8,13
0,1.3513700000000002,103.83998000000001,2,108,2,1,0.08,1,0,2018,7,27
17,1.29397,103.82991,3,129,2,36,2.76,26,294,2019,6,28
13,1.29481,103.84179,3,131,10,6,0.54,141,325,2019,7,26
9,1.32454,103.85245,3,131,10,5,0.51,141,322,2019,7,20
4,1.31224,103.88141,2,60,1,4,0.36,37,365,2019,7,29
4,1.31074,103.88176999999999,2,60,1,20,1.53,37,356,2019,7,25
12,1.29261,103.76986,1,25,1,6,0.59,8,149,2019,6,13
12,1.29241,103.76817,1,25,1,3,0.35,8,116,2019,7,22
17,1.31772,103.82755,3,240,7,6,0.48,19,333,2019,7,28
8,1.3062200000000002,103.83835,2,119,3,1,0.12,3,88,2018,12,26
5,1.30932,103.86344,1,26,1,1,0.77,4,363,2019,7,21
6,1.30326,103.90629,3,194,90,13,1.03,1,0,2018,9,23
17,1.29549,103.82815,3,168,10,1,0.12,203,365,2018,12,23
4,1.31072,103.88393,3,168,5,1,0.1,141,325,2018,10,23
9,1.32628,103.84832,3,168,3,4,0.35,141,345,2019,6,9
11,1.28151,103.84653,3,181,3,10,0.79,16,33,2019,6,11
4,1.3129,103.8821,2,46,2,28,2.42,9,346,2019,7,28
6,1.30386,103.91547,2,42,2,1,1.0,1,328,2019,8,17
4,1.31469,103.88175,3,144,2,18,1.38,3,115,2019,4,24
5,1.31576,103.85462,3,225,2,41,3.4,6,283,2019,7,11
14,1.30011,103.8515,2,69,1,1,0.15,4,0,2019,2,16
4,1.30982,103.8767,3,228,3,2,0.16,114,362,2018,8,27
2,1.32235,103.81205,2,79,1,18,1.47,1,80,2019,8,2
14,1.30739,103.84694,2,56,2,6,0.48,3,0,2018,10,1
18,1.3319999999999999,103.84861,2,69,1,4,0.33,2,0,2019,3,18
5,1.3215,103.86445,3,189,1,78,6.22,2,192,2019,8,10
5,1.3140100000000001,103.85441,3,137,5,1,0.1,203,365,2018,10,31
14,1.30249,103.8476,3,337,7,1,0.12,203,241,2018,12,29
14,1.30116,103.84742,3,268,3,27,2.45,141,239,2019,8,7
4,1.31059,103.87679,3,228,2,8,1.05,203,345,2019,6,1
4,1.31162,103.87669,3,287,2,1,0.08,203,333,2018,9,3
5,1.3170899999999999,103.8544,3,390,1,4,0.31,27,364,2019,3,20
2,1.3123,103.79081,2,89,3,4,0.34,8,323,2019,5,26
11,1.28178,103.84419,2,158,1,19,1.48,7,8,2019,8,11
1,1.27809,103.82065,2,35,1,1,0.08,1,0,2018,8,19
4,1.3129899999999999,103.88133,3,189,5,1,0.1,203,365,2018,11,15
15,1.28791,103.84602,3,240,6,14,1.36,4,281,2019,8,1
15,1.2872299999999999,103.84634,3,219,6,17,1.41,4,97,2019,8,12
15,1.28714,103.84628000000001,3,260,6,15,1.3,4,282,2019,8,7
15,1.28799,103.84626,3,181,6,17,1.56,4,138,2019,7,31
4,1.3132,103.88152,3,168,3,3,0.32,141,321,2019,7,3
4,1.31664,103.89941999999999,3,118,20,5,0.5,1,146,2019,4,20
4,1.31273,103.8812,3,168,5,1,0.09,114,321,2018,10,1
1,1.284,103.83328,3,136,2,20,1.59,26,314,2019,3,24
14,1.30326,103.84709000000001,2,60,2,3,0.25,2,3,2019,2,26
11,1.27888,103.8435,3,160,5,4,0.37,40,273,2019,8,15
14,1.30119,103.85157,3,144,5,1,1.0,114,260,2019,8,4
3,1.2785,103.85215,3,378,2,13,1.09,2,99,2019,6,4
14,1.30108,103.85195,3,281,2,56,4.58,6,228,2019,8,19
9,1.32264,103.85240999999999,3,218,4,1,0.08,114,330,2018,8,28
4,1.31162,103.88351999999999,2,90,2,17,1.48,37,341,2019,8,5
5,1.30771,103.86402,2,79,2,5,0.4,1,0,2019,1,18
3,1.27455,103.84541,3,289,2,28,2.43,38,210,2019,7,30
5,1.31395,103.85392,3,140,3,2,0.31,114,325,2019,6,25
5,1.3145,103.85623000000001,3,131,3,6,0.74,114,334,2019,7,25
5,1.31595,103.85443000000001,3,168,5,2,0.16,114,329,2019,6,2
5,1.31192,103.86032,3,181,7,3,0.25,114,307,2019,3,30
5,1.32231,103.86414,3,144,7,31,2.55,15,6,2019,7,30
4,1.31225,103.87805,3,187,28,2,0.52,114,365,2019,7,25
14,1.30116,103.84914,3,300,3,2,0.18,114,336,2018,10,13
5,1.31564,103.8527,3,125,10,3,0.43,114,351,2019,8,25
5,1.3139399999999999,103.8549,3,131,10,2,1.11,114,365,2019,7,30
5,1.31608,103.85416,3,131,25,1,0.25,141,365,2019,4,30
5,1.3292700000000002,103.86511,3,250,5,2,0.38,114,309,2019,5,1
5,1.328,103.86423,3,250,10,1,1.0,114,365,2019,7,30
15,1.2933700000000001,103.84314,3,149,10,1,0.16,114,359,2019,2,21
9,1.32237,103.85383,3,131,10,1,0.25,141,332,2019,5,3
5,1.31451,103.85558,3,128,10,3,0.25,141,365,2019,5,11
4,1.31033,103.87688,3,178,3,21,1.73,141,315,2019,8,17
4,1.3119100000000001,103.87737,3,258,3,6,0.5,141,333,2019,4,20
4,1.31025,103.87602,3,178,3,22,1.91,141,333,2019,8,15
4,1.31134,103.87666,3,258,3,19,1.68,141,299,2019,7,14
4,1.30985,103.87671,3,178,3,7,0.64,141,317,2019,8,11
4,1.31011,103.87791,3,178,3,10,0.82,141,330,2019,8,11
4,1.31159,103.8781,3,258,3,3,0.52,141,317,2019,6,21
4,1.31019,103.8783,3,258,3,3,0.28,141,322,2019,6,23
4,1.31552,103.89822,3,160,14,5,0.41,157,365,2019,3,1
1,1.26732,103.82352,3,250,3,1,0.09,2,1,2018,9,22
1,1.2693,103.82509,2,106,2,24,2.06,2,52,2019,8,15
14,1.30457,103.84899,3,140,2,1,0.1,27,354,2018,10,28
18,1.33867,103.84821,2,81,2,25,2.12,1,72,2019,8,22
11,1.2826799999999998,103.84581999999999,3,300,5,3,0.26,1,0,2018,11,24
5,1.30972,103.86206999999999,2,76,18,1,0.1,48,336,2018,11,14
5,1.31171,103.86256999999999,2,43,18,1,0.12,48,362,2018,12,31
4,1.3154700000000001,103.89666,3,96,15,2,0.17,157,365,2018,11,8
17,1.29431,103.82853,3,158,30,2,0.2,141,365,2018,12,9
9,1.32655,103.84694,3,131,25,1,1.0,141,365,2019,7,29
5,1.31063,103.86052,3,168,20,1,0.15,141,365,2019,2,9
5,1.3138,103.85412,3,200,10,5,0.46,141,365,2019,7,16
5,1.31221,103.86052,3,187,10,1,0.16,203,365,2019,2,17
15,1.29291,103.8314,3,250,5,1,0.08,1,177,2018,9,8
4,1.31122,103.87647,3,287,2,2,0.17,203,317,2019,3,24
4,1.31016,103.87810999999999,3,287,7,2,0.17,203,299,2018,9,11
4,1.31206,103.8859,3,168,10,1,0.13,141,365,2019,1,18
14,1.30534,103.84928000000001,2,56,2,1,0.09,3,0,2018,9,16
5,1.3280100000000001,103.86398,3,258,2,4,0.36,203,264,2019,3,10
9,1.32456,103.84874,3,299,2,42,3.5,4,323,2019,8,9
18,1.33027,103.84444,2,50,1,6,0.5,2,0,2018,9,23
9,1.32402,103.84862,3,139,3,4,0.38,203,345,2019,8,4
4,1.3106799999999998,103.88576,3,158,10,2,0.29,203,335,2019,5,29
15,1.29318,103.84268,3,150,5,1,0.27,203,356,2019,5,10
5,1.31408,103.85563,3,128,14,2,0.35,203,365,2019,7,20
5,1.31241,103.86124000000001,3,300,1,3,0.85,64,0,2019,7,9
5,1.31221,103.86179,3,200,1,12,1.03,64,365,2019,6,6
5,1.31694,103.85429,3,381,1,1,0.09,64,364,2018,9,17
6,1.31021,103.90305,2,69,7,1,0.39,2,0,2019,6,14
9,1.32227,103.85088,3,131,20,1,0.16,141,338,2019,2,22
4,1.31259,103.88006,3,149,2,56,4.79,1,47,2019,8,25
4,1.3132700000000002,103.88126,3,178,2,31,2.74,3,151,2019,8,11
14,1.30977,103.85368000000001,3,169,3,22,1.91,10,0,2019,5,31
9,1.32385,103.85225,3,139,3,1,0.16,79,332,2019,2,24
4,1.31144,103.87815,3,151,3,1,0.25,114,326,2019,5,2
4,1.31136,103.87861,3,137,3,8,0.74,141,326,2019,8,21
14,1.3046200000000001,103.8517,3,139,3,2,0.21,79,121,2019,2,12
5,1.31371,103.84787,2,50,1,46,3.88,2,104,2019,8,21
13,1.29461,103.84166,3,131,10,1,0.38,141,327,2019,6,11
5,1.3109,103.86128000000001,2,40,18,1,0.09,112,362,2018,9,23
4,1.31097,103.88005,3,199,2,4,0.36,203,326,2019,5,7
0,1.35266,103.8336,2,81,1,1,0.09,9,362,2018,10,3
3,1.2757100000000001,103.84541,2,85,14,4,0.34,2,82,2019,8,12
11,1.28267,103.84508000000001,1,37,1,39,3.46,3,304,2019,8,12
14,1.3088600000000001,103.85305,2,56,1,25,2.13,1,9,2019,8,24
11,1.2838100000000001,103.84468000000001,1,37,1,23,1.99,3,316,2019,7,26
3,1.27557,103.84749000000001,2,78,14,5,0.44,2,28,2019,6,9
4,1.3111,103.89971,3,129,1,10,0.94,2,45,2019,8,15
4,1.31303,103.88263,3,231,3,2,0.17,2,0,2018,10,23
6,1.30611,103.90418000000001,3,69,2,54,4.68,2,123,2019,8,24
4,1.31141,103.87791999999999,3,318,3,3,0.28,114,362,2018,11,1
6,1.30608,103.89668,2,49,1,37,3.18,8,42,2019,8,6
13,1.2980200000000002,103.84081,3,268,14,4,0.57,203,253,2019,6,15
5,1.32075,103.86555,2,58,7,10,0.86,2,0,2019,5,30
14,1.30239,103.84935,3,144,4,14,1.2,10,256,2019,8,7
14,1.30075,103.85053,2,99,1,49,4.18,2,71,2019,8,17
4,1.31171,103.88037,3,158,1,6,1.96,3,148,2019,7,29
5,1.30962,103.86349,2,40,18,2,0.19,112,362,2019,2,16
10,1.3055700000000001,103.83289,3,331,1,59,5.27,2,325,2019,8,12
1,1.28334,103.83391,2,233,1,1,0.41,1,353,2019,6,16
3,1.29774,103.85643,2,365,1,4,0.39,9,138,2019,1,17
5,1.31386,103.85365999999999,2,58,2,17,1.75,13,147,2019,8,9
4,1.31322,103.88116,3,187,2,24,2.07,3,54,2019,8,16
12,1.28084,103.7871,2,79,1,5,0.42,18,356,2019,7,15
3,1.27494,103.84421999999999,3,189,30,1,0.11,274,302,2018,12,9
4,1.31495,103.87984,3,149,2,27,2.35,16,120,2019,7,27
11,1.2814,103.83933,3,258,2,67,5.79,1,159,2019,8,24
9,1.32644,103.8489,3,258,2,28,2.41,3,162,2019,7,23
15,1.28884,103.84900999999999,3,200,3,51,4.69,1,96,2019,8,24
8,1.3045,103.83921,2,137,2,20,2.96,1,173,2019,8,19
1,1.28255,103.8321,3,118,2,12,1.08,26,349,2019,3,6
0,1.3635700000000002,103.8321,2,37,5,20,1.89,1,101,2019,7,9
13,1.2944799999999999,103.83753,3,249,1,27,2.47,4,23,2019,6,24
4,1.31384,103.8941,3,50,3,22,2.04,1,3,2019,8,16
5,1.3116299999999999,103.85683,3,250,2,9,0.85,38,60,2019,8,10
1,1.2822200000000001,103.83192,3,122,2,8,0.69,26,326,2019,3,8
5,1.3091,103.86216999999999,2,44,18,1,0.12,112,359,2018,12,20
4,1.31466,103.88967,3,287,3,1,0.09,203,333,2018,10,8
5,1.31435,103.8476,3,160,3,1,0.11,67,365,2018,12,7
4,1.31416,103.8854,3,203,1,53,5.26,1,34,2019,8,21
1,1.26478,103.81761999999999,3,300,1,4,0.39,12,80,2019,3,25
14,1.29982,103.85171,1,28,2,7,0.73,14,266,2019,8,12
12,1.2871299999999999,103.77931,2,100,1,7,0.62,1,316,2019,5,7
3,1.29688,103.85562,3,143,12,51,4.49,6,30,2019,8,7
14,1.30261,103.84899999999999,3,200,1,1,0.12,2,0,2018,12,23
9,1.31792,103.84233,3,239,1,14,1.23,22,119,2019,5,7
5,1.30966,103.86143,2,42,18,1,0.14,83,362,2019,1,20
17,1.29387,103.82844,3,139,5,2,0.21,5,180,2019,1,12
12,1.29461,103.80552,3,185,5,2,0.19,7,0,2019,3,18
14,1.30023,103.85002,2,104,1,3,0.28,4,0,2018,10,17
12,1.28104,103.78755,2,85,1,1,1.0,32,356,2019,8,12
4,1.31406,103.88269,3,139,2,35,3.41,16,127,2019,8,11
6,1.30649,103.89457,2,62,1,33,2.94,8,65,2019,8,7
4,1.3189600000000001,103.88079,3,131,30,1,0.15,274,321,2019,2,15
3,1.27445,103.84506999999999,3,156,30,1,0.14,274,326,2019,1,31
3,1.27475,103.84499,3,146,30,1,0.23,274,347,2019,4,20
9,1.32463,103.85207,3,178,3,67,5.93,2,100,2019,8,17
11,1.28483,103.84295999999999,2,160,2,59,5.4,6,239,2019,8,19
11,1.28647,103.84291,2,85,4,13,1.17,6,254,2019,8,17
1,1.28872,103.82821,3,381,2,14,1.32,8,303,2019,7,2
1,1.2903799999999999,103.82842,3,381,2,34,3.2,16,290,2019,7,30
14,1.3042200000000002,103.84949,2,140,1,8,0.78,64,365,2019,5,5
14,1.3032299999999999,103.84943,3,160,1,12,1.29,64,361,2019,8,11
14,1.30233,103.84894,2,90,1,12,1.1,64,363,2019,3,16
14,1.30315,103.85086,2,75,1,19,1.79,64,353,2019,8,2
5,1.3104799999999999,103.8724,1,25,1,15,1.52,109,343,2019,8,8
5,1.31013,103.87246999999999,1,26,1,1,0.1,109,360,2018,10,21
18,1.34074,103.84061,2,58,1,7,1.09,1,345,2019,8,24
5,1.3098100000000001,103.8718,1,25,1,8,0.74,109,357,2019,8,7
6,1.30603,103.9134,2,46,1,12,1.09,4,345,2019,8,18
9,1.3221399999999999,103.8542,2,81,2,24,2.36,5,65,2019,8,5
9,1.32219,103.85242,2,78,2,36,3.25,5,57,2019,8,21
4,1.31196,103.88194,3,119,2,34,3.24,16,118,2019,8,14
4,1.31436,103.88318000000001,3,181,7,15,1.58,203,321,2019,7,15
5,1.3108899999999999,103.85954,2,89,5,9,0.87,4,0,2019,7,1
5,1.31008,103.85880999999999,2,99,6,1,0.1,4,0,2018,11,3
9,1.3207,103.8525,3,179,3,45,4.09,8,49,2019,8,23
6,1.30423,103.91611999999999,2,60,1,2,1.18,2,170,2019,7,21
4,1.31785,103.88493000000001,3,150,3,11,1.15,1,0,2019,3,9
13,1.29847,103.83448,2,200,2,30,2.85,16,309,2019,7,26
13,1.2949700000000002,103.83906,2,106,1,7,0.68,1,87,2019,1,5
9,1.3219100000000001,103.85393,2,58,2,42,4.13,5,77,2019,8,25
4,1.31425,103.88727,2,87,2,47,4.42,26,147,2019,8,21
4,1.3148799999999998,103.88588,2,72,2,50,4.89,26,191,2019,8,20
4,1.31608,103.88731999999999,2,72,2,25,2.35,26,221,2019,8,12
4,1.3146200000000001,103.88665999999999,2,58,2,29,3.02,26,210,2019,7,7
2,1.3126,103.79621999999999,1,40,7,2,0.24,8,141,2019,2,23
5,1.3148600000000001,103.85239,3,168,20,2,1.09,141,365,2019,7,16
14,1.30125,103.86032,2,75,1,1,0.1,8,360,2018,10,26
14,1.30189,103.86171,1,40,1,3,0.31,8,365,2019,4,5
8,1.30629,103.84725999999999,2,60,5,18,1.78,2,108,2019,8,9
3,1.27657,103.84676999999999,3,250,2,5,1.46,2,309,2019,6,29
9,1.3261399999999999,103.84958,3,168,30,1,1.0,141,365,2019,8,10
4,1.31451,103.90077,2,37,3,28,3.12,6,145,2019,8,10
11,1.28109,103.84631,2,200,3,11,1.82,5,304,2019,8,16
9,1.3176299999999999,103.84843000000001,3,81,3,21,2.02,15,41,2019,8,13
5,1.3152700000000002,103.8549,3,137,7,1,0.12,203,325,2018,12,26
9,1.32237,103.85228000000001,3,140,3,1,0.18,203,318,2019,3,12
14,1.30155,103.85351,3,228,3,2,0.49,203,219,2019,8,10
9,1.32697,103.84838,3,228,3,1,0.14,203,208,2019,1,23
9,1.32104,103.85364,3,228,3,1,0.22,203,186,2019,4,14
4,1.31168,103.88015,3,228,3,1,0.1,203,105,2018,10,27
9,1.3236700000000001,103.85393,3,289,7,1,0.12,203,265,2018,12,20
11,1.2815,103.84895999999999,3,258,2,24,2.52,6,139,2019,8,5
4,1.3147,103.88771,3,287,2,5,0.54,203,365,2019,7,26
4,1.31293,103.88842,3,258,2,5,0.55,203,358,2019,6,9
4,1.31465,103.8876,3,289,10,1,0.15,203,365,2019,2,10
3,1.2747600000000001,103.84362,3,157,30,2,0.26,274,286,2019,3,29
3,1.27472,103.84536,3,151,30,3,0.31,274,182,2019,5,11
9,1.32207,103.84228,3,158,3,11,1.15,2,100,2019,8,19
11,1.28454,103.84312,2,181,2,1,0.19,13,136,2019,3,27
11,1.28376,103.84523,3,110,10,5,0.5,84,76,2019,8,3
4,1.3108899999999999,103.87805,2,69,1,3,0.5,9,347,2019,5,8
14,1.3046799999999998,103.84924000000001,3,140,1,4,0.41,64,365,2019,3,2
5,1.3111700000000002,103.86204000000001,2,119,1,6,0.59,64,365,2019,4,29
5,1.31115,103.86022,3,99,1,1,0.28,64,365,2019,5,12
5,1.31257,103.86213000000001,3,99,1,2,0.21,64,365,2019,1,25
5,1.3125,103.86129,3,50,1,8,0.75,64,365,2019,7,28
5,1.31218,103.86068,3,56,1,5,0.47,64,365,2019,5,5
4,1.31728,103.8853,3,146,2,52,4.98,5,5,2019,8,14
11,1.28319,103.83608000000001,2,69,4,3,0.28,3,0,2019,1,14
1,1.28427,103.83466999999999,2,81,4,1,0.11,3,0,2018,11,18
4,1.31457,103.89749,3,178,3,4,0.38,141,52,2019,5,16
4,1.31513,103.89773000000001,3,137,3,14,1.45,141,48,2019,8,22
4,1.31603,103.89735999999999,3,137,3,8,0.78,141,49,2019,7,24
4,1.31514,103.89768000000001,3,178,3,1,0.1,141,43,2018,10,20
4,1.3143,103.8975,3,100,3,2,0.21,203,41,2018,12,30
4,1.31384,103.89886,3,108,2,2,0.24,203,48,2019,1,2
4,1.31559,103.89701,3,100,3,3,0.34,203,41,2019,4,28
4,1.3140399999999999,103.89735,3,100,2,1,0.15,203,51,2019,2,15
4,1.31556,103.89676999999999,3,168,2,1,0.22,203,45,2019,4,17
4,1.31418,103.89679,3,199,2,1,0.1,203,49,2018,10,23
4,1.3160100000000001,103.89885,3,168,2,3,0.31,203,45,2019,4,5
5,1.31217,103.86073,3,81,1,2,0.21,64,365,2019,7,29
14,1.30637,103.84784,3,168,15,3,0.33,141,365,2019,1,19
4,1.31223,103.90045,3,100,3,1,0.15,79,51,2019,2,13
4,1.31093,103.89927,3,100,3,5,0.54,79,41,2019,3,24
4,1.3111,103.89986999999999,3,100,3,1,0.5,79,41,2019,6,30
11,1.28191,103.84675,3,169,1,1,0.13,13,0,2019,1,13
11,1.2829899999999999,103.84676999999999,3,140,3,4,0.52,13,0,2019,2,2
11,1.28288,103.84675,3,137,1,19,1.87,13,0,2019,2,20
4,1.31523,103.89855,3,168,3,1,0.1,114,45,2018,11,1
4,1.31426,103.89816,3,200,3,2,0.2,114,52,2019,2,19
11,1.28336,103.84643,3,142,1,16,1.5,13,0,2019,2,26
15,1.28652,103.84744,3,287,2,27,3.36,3,48,2019,8,18
4,1.31542,103.89759000000001,3,168,2,3,0.74,203,52,2019,5,26
9,1.32602,103.84621,2,169,4,15,1.5,8,80,2019,7,31
4,1.31426,103.89883,3,150,1,6,0.58,67,363,2019,1,5
4,1.31576,103.89825,3,140,3,10,1.01,67,305,2019,7,31
9,1.3210600000000001,103.85285,2,60,2,19,1.84,5,82,2019,8,22
13,1.29231,103.84014,3,235,1,7,0.67,5,72,2019,7,24
1,1.28282,103.83455,2,56,4,1,0.13,3,0,2019,1,1
4,1.31569,103.89716,3,179,1,8,1.09,67,360,2019,7,21
4,1.3144200000000001,103.8969,3,181,2,1,0.4,157,49,2019,6,15
4,1.31466,103.89742,3,169,3,2,0.63,157,48,2019,8,8
4,1.3159100000000001,103.89707,3,169,2,1,0.1,157,45,2018,10,27
4,1.3156700000000001,103.89858000000001,3,169,2,1,0.09,157,52,2018,10,14
4,1.3112,103.87613,3,187,2,3,1.5,157,334,2019,7,15
4,1.30996,103.87821,3,187,2,1,0.79,157,317,2019,7,22
4,1.30975,103.87626999999999,3,187,3,1,1.0,157,318,2019,8,5
4,1.31053,103.87684,3,250,2,1,0.13,157,347,2019,1,6
4,1.31029,103.87671,3,268,3,1,0.27,157,305,2019,5,8
4,1.31043,103.8766,3,250,2,1,0.17,157,299,2019,3,3
4,1.3110600000000001,103.87764,3,260,2,1,0.2,157,317,2019,4,1
4,1.3102,103.87809,3,200,3,12,1.18,67,365,2019,5,16
14,1.30418,103.8508,3,140,1,1,0.1,64,363,2018,10,21
14,1.30447,103.85053,3,90,1,6,0.59,64,359,2019,6,22
2,1.31176,103.79587,1,35,7,2,0.24,8,146,2019,2,16
14,1.30288,103.85179000000001,3,200,7,13,1.49,141,219,2019,8,7
5,1.321,103.86211,3,200,25,8,0.94,141,254,2019,7,18
11,1.28341,103.84499,3,139,1,26,2.61,13,0,2019,2,20
11,1.28364,103.84501,3,140,1,13,1.31,13,0,2019,2,25
9,1.32134,103.85346,3,200,20,1,0.2,141,261,2019,4,3
9,1.32839,103.84846,3,200,5,7,0.83,141,251,2019,8,6
5,1.3216700000000001,103.86454,3,299,5,1,0.14,141,262,2019,2,1
7,1.30001,103.8448,3,250,2,50,4.78,2,3,2019,8,23
5,1.32254,103.86480999999999,3,299,25,4,1.97,141,262,2019,8,4
5,1.3213700000000002,103.86486,3,299,25,3,0.35,141,262,2019,7,21
9,1.32564,103.84796,3,287,20,1,0.2,141,365,2019,4,3
4,1.31426,103.89681999999999,3,144,4,1,0.13,114,49,2019,1,6
4,1.31577,103.89715,3,187,3,6,0.6,141,49,2019,6,29
4,1.31554,103.8974,3,200,3,1,0.14,114,55,2019,2,2
4,1.3140399999999999,103.89806999999999,3,187,3,1,0.14,141,55,2019,1,29
4,1.31443,103.89703,3,200,1,9,0.89,67,365,2019,3,10
4,1.31439,103.89855,3,87,3,4,0.38,141,41,2019,8,19
13,1.2974700000000001,103.8393,3,118,2,22,2.43,48,329,2019,8,5
13,1.29649,103.83978,3,135,2,8,1.1,18,319,2019,5,26
4,1.31687,103.89058,3,368,1,1,0.1,1,88,2018,10,20
4,1.31403,103.89693,3,228,3,1,0.45,203,55,2019,6,24
4,1.3143,103.89824,3,100,14,2,0.19,67,358,2019,8,15
9,1.32216,103.85202,3,133,2,17,2.55,2,109,2019,8,13
13,1.29704,103.83955999999999,2,83,2,12,1.3,27,345,2019,6,23
13,1.29512,103.83995999999999,3,108,2,7,1.16,27,346,2019,8,7
13,1.29562,103.83815,2,87,2,2,0.21,28,342,2018,11,23
13,1.2971,103.84013,2,87,2,14,1.42,28,339,2019,8,11
7,1.29905,103.8465,3,368,5,45,4.43,15,147,2019,8,23
4,1.3161,103.89903000000001,3,100,28,4,0.48,157,51,2019,6,29
4,1.3146799999999998,103.8974,3,100,2,6,0.63,157,41,2019,8,23
4,1.31461,103.89855,3,99,2,3,0.37,157,65,2019,2,27
4,1.3159100000000001,103.89891,3,100,2,3,1.32,157,41,2019,7,14
4,1.3131700000000002,103.88788000000001,3,300,5,1,0.11,113,322,2018,11,23
4,1.31417,103.89686,3,199,5,1,0.17,113,43,2019,3,4
4,1.3159299999999998,103.89827,3,137,3,26,2.68,141,41,2019,8,11
4,1.3147,103.89829,3,137,3,16,1.67,141,39,2019,7,29
9,1.3264,103.84342,3,276,2,30,2.89,4,311,2019,8,2
4,1.3159299999999998,103.89711,3,100,3,3,0.47,67,364,2019,4,25
5,1.31041,103.87337,1,21,1,1,0.24,109,360,2019,4,26
5,1.30956,103.87175,1,21,1,1,0.31,109,359,2019,5,24
5,1.30958,103.87340999999999,1,21,1,7,0.7,109,360,2019,6,15
5,1.3105,103.87398,1,24,1,1,0.14,109,360,2019,1,20
2,1.31924,103.77288,2,56,1,21,2.13,1,115,2019,8,8
13,1.2967600000000001,103.83445,3,181,2,3,0.76,8,307,2019,8,4
13,1.29701,103.83823000000001,3,118,2,11,1.17,48,341,2019,6,9
10,1.29924,103.83784,3,290,30,2,0.2,274,291,2019,4,12
12,1.29087,103.77683,2,28,90,2,0.45,3,114,2019,8,15
4,1.31356,103.88231999999999,2,35,18,2,0.26,83,359,2019,3,31
5,1.3138100000000001,103.85424,3,137,3,2,0.35,157,332,2019,4,3
